,date,game_name,home,away,bookie,home_odds,draw_odds,away_odds,winner
212,"Today, 04 Dec  2021, 15:00",Bristol City - Derby,Bristol City,Derby,Asianodds,1.67,2.16,2.02,
213,"Today, 04 Dec  2021, 15:00",Bristol City - Derby,Bristol City,Derby,bet-at-home,1.6,2.0,1.85,
214,"Today, 04 Dec  2021, 15:00",Bristol City - Derby,Bristol City,Derby,bet365,1.62,2.2,1.87,
215,"Today, 04 Dec  2021, 15:00",Bristol City - Derby,Bristol City,Derby,Betsensation,1.75,2.23,1.89,
216,"Today, 04 Dec  2021, 15:00",Bristol City - Derby,Bristol City,Derby,bwin,1.5,2.2,1.95,
217,"Today, 04 Dec  2021, 15:00",Bristol City - Derby,Bristol City,Derby,Coolbet,1.68,2.15,1.95,
218,"Today, 04 Dec  2021, 15:00",Bristol City - Derby,Bristol City,Derby,Curebet,1.68,2.15,1.82,
219,"Today, 04 Dec  2021, 15:00",Bristol City - Derby,Bristol City,Derby,GGBET,1.69,2.27,1.69,
220,"Today, 04 Dec  2021, 15:00",Bristol City - Derby,Bristol City,Derby,Lasbet,1.71,2.18,1.85,
221,"Today, 04 Dec  2021, 15:00",Bristol City - Derby,Bristol City,Derby,Marathonbet,1.64,2.28,1.82,
222,"Today, 04 Dec  2021, 15:00",Bristol City - Derby,Bristol City,Derby,Pinnacle,1.62,2.18,2.03,
223,"Today, 04 Dec  2021, 15:00",Bristol City - Derby,Bristol City,Derby,Unibet,1.7,2.15,1.85,
224,"Today, 04 Dec  2021, 15:00",Bristol City - Derby,Bristol City,Derby,William Hill,1.55,2.0,1.88,
225,"Today, 04 Dec  2021, 15:00",Cardiff - Sheffield Utd,Cardiff,Sheffield Utd,10x10bet,2.23,2.64,1.24,
226,"Today, 04 Dec  2021, 15:00",Cardiff - Sheffield Utd,Cardiff,Sheffield Utd,1xBet,2.12,2.44,1.35,
227,"Today, 04 Dec  2021, 15:00",Cardiff - Sheffield Utd,Cardiff,Sheffield Utd,Asianodds,2.25,2.6,1.28,
228,"Today, 04 Dec  2021, 15:00",Cardiff - Sheffield Utd,Cardiff,Sheffield Utd,bet-at-home,2.1,2.35,1.22,
229,"Today, 04 Dec  2021, 15:00",Cardiff - Sheffield Utd,Cardiff,Sheffield Utd,bet365,2.25,2.4,1.2,
230,"Today, 04 Dec  2021, 15:00",Cardiff - Sheffield Utd,Cardiff,Sheffield Utd,Betsensation,2.26,2.68,1.26,
231,"Today, 04 Dec  2021, 15:00",Cardiff - Sheffield Utd,Cardiff,Sheffield Utd,bwin,2.0,2.5,1.3,
232,"Today, 04 Dec  2021, 15:00",Cardiff - Sheffield Utd,Cardiff,Sheffield Utd,Coolbet,2.2,2.48,1.32,
233,"Today, 04 Dec  2021, 15:00",Cardiff - Sheffield Utd,Cardiff,Sheffield Utd,Curebet,2.18,2.58,1.22,
234,"Today, 04 Dec  2021, 15:00",Cardiff - Sheffield Utd,Cardiff,Sheffield Utd,GGBET,2.09,2.52,1.26,
235,"Today, 04 Dec  2021, 15:00",Cardiff - Sheffield Utd,Cardiff,Sheffield Utd,Lasbet,2.21,2.62,1.24,
236,"Today, 04 Dec  2021, 15:00",Cardiff - Sheffield Utd,Cardiff,Sheffield Utd,Marathonbet,2.25,2.46,1.26,
237,"Today, 04 Dec  2021, 15:00",Cardiff - Sheffield Utd,Cardiff,Sheffield Utd,Pinnacle,2.25,2.61,1.26,
238,"Today, 04 Dec  2021, 15:00",Cardiff - Sheffield Utd,Cardiff,Sheffield Utd,Unibet,2.15,2.5,1.3,
239,"Today, 04 Dec  2021, 15:00",Cardiff - Sheffield Utd,Cardiff,Sheffield Utd,William Hill,2.2,2.2,1.25,
240,"Today, 04 Dec  2021, 15:00",Millwall - Birmingham,Millwall,Birmingham,10x10bet,1.21,2.06,2.99,
241,"Today, 04 Dec  2021, 15:00",Millwall - Birmingham,Millwall,Birmingham,1xBet,1.22,2.18,2.68,
242,"Today, 04 Dec  2021, 15:00",Millwall - Birmingham,Millwall,Birmingham,Asianodds,1.18,2.09,3.07,
243,"Today, 04 Dec  2021, 15:00",Millwall - Birmingham,Millwall,Birmingham,bet-at-home,1.15,1.95,2.75,
244,"Today, 04 Dec  2021, 15:00",Millwall - Birmingham,Millwall,Birmingham,,1.15,2.1,2.75,
245,"Today, 04 Dec  2021, 15:00",Millwall - Birmingham,Millwall,Birmingham,Betsensation,1.23,2.1,3.0,
246,"Today, 04 Dec  2021, 15:00",Millwall - Birmingham,Millwall,Birmingham,bwin,1.1,2.1,3.0,
247,"Today, 04 Dec  2021, 15:00",Millwall - Birmingham,Millwall,Birmingham,Coolbet,1.26,2.06,2.84,
248,"Today, 04 Dec  2021, 15:00",Millwall - Birmingham,Millwall,Birmingham,Curebet,1.18,2.02,2.92,
249,"Today, 04 Dec  2021, 15:00",Millwall - Birmingham,Millwall,Birmingham,GGBET,1.14,2.12,2.81,
250,"Today, 04 Dec  2021, 15:00",Millwall - Birmingham,Millwall,Birmingham,Lasbet,1.2,2.05,2.97,
251,"Today, 04 Dec  2021, 15:00",Millwall - Birmingham,Millwall,Birmingham,Marathonbet,1.2,2.18,2.7,
252,"Today, 04 Dec  2021, 15:00",Millwall - Birmingham,Millwall,Birmingham,Pinnacle,1.17,2.12,3.05,
253,"Today, 04 Dec  2021, 15:00",Millwall - Birmingham,Millwall,Birmingham,,1.15,2.2,2.8,
254,"Today, 04 Dec  2021, 15:00",Millwall - Birmingham,Millwall,Birmingham,William Hill,1.1,2.1,2.7,
255,"Today, 04 Dec  2021, 15:00",Nottingham - Peterborough,Nottingham,Peterborough,10x10bet,0.84,2.55,3.9,
256,"Today, 04 Dec  2021, 15:00",Nottingham - Peterborough,Nottingham,Peterborough,1xBet,0.84,2.72,3.48,
257,"Today, 04 Dec  2021, 15:00",Nottingham - Peterborough,Nottingham,Peterborough,Asianodds,0.85,2.6,3.82,
258,"Today, 04 Dec  2021, 15:00",Nottingham - Peterborough,Nottingham,Peterborough,bet-at-home,0.82,2.45,3.3,
259,"Today, 04 Dec  2021, 15:00",Nottingham - Peterborough,Nottingham,Peterborough,bet365,0.8,2.6,3.5,
260,"Today, 04 Dec  2021, 15:00",Nottingham - Peterborough,Nottingham,Peterborough,Betsensation,0.86,2.59,3.9,
261,"Today, 04 Dec  2021, 15:00",Nottingham - Peterborough,Nottingham,Peterborough,bwin,0.83,2.5,3.4,
262,"Today, 04 Dec  2021, 15:00",Nottingham - Peterborough,Nottingham,Peterborough,Coolbet,0.86,2.58,3.7,
263,"Today, 04 Dec  2021, 15:00",Nottingham - Peterborough,Nottingham,Peterborough,Curebet,0.82,2.47,3.8,
264,"Today, 04 Dec  2021, 15:00",Nottingham - Peterborough,Nottingham,Peterborough,GGBET,0.81,2.85,3.23,
265,"Today, 04 Dec  2021, 15:00",Nottingham - Peterborough,Nottingham,Peterborough,Lasbet,0.84,2.52,3.8,
266,"Today, 04 Dec  2021, 15:00",Nottingham - Peterborough,Nottingham,Peterborough,Marathonbet,0.83,2.74,3.45,
267,"Today, 04 Dec  2021, 15:00",Nottingham - Peterborough,Nottingham,Peterborough,Pinnacle,0.84,2.57,3.83,
268,"Today, 04 Dec  2021, 15:00",Nottingham - Peterborough,Nottingham,Peterborough,Unibet,0.8,2.5,4.0,
269,"Today, 04 Dec  2021, 15:00",Nottingham - Peterborough,Nottingham,Peterborough,William Hill,0.78,2.4,3.6,
270,"Today, 04 Dec  2021, 15:00",Reading - Hull,Reading,Hull,10x10bet,1.51,2.3,2.05,
271,"Today, 04 Dec  2021, 15:00",Reading - Hull,Reading,Hull,1xBet,1.56,2.24,1.97,
272,"Today, 04 Dec  2021, 15:00",Reading - Hull,Reading,Hull,Asianodds,1.53,2.3,2.11,
273,"Today, 04 Dec  2021, 15:00",Reading - Hull,Reading,Hull,bet-at-home,1.46,2.15,1.9,
274,"Today, 04 Dec  2021, 15:00",Reading - Hull,Reading,Hull,bet365,1.45,2.3,1.9,
275,"Today, 04 Dec  2021, 15:00",Reading - Hull,Reading,Hull,Betsensation,1.53,2.34,2.08,
276,"Today, 04 Dec  2021, 15:00",Reading - Hull,Reading,Hull,bwin,1.45,2.3,1.85,
277,"Today, 04 Dec  2021, 15:00",Reading - Hull,Reading,Hull,Coolbet,1.58,2.3,1.95,
278,"Today, 04 Dec  2021, 15:00",Reading - Hull,Reading,Hull,Curebet,1.47,2.25,2.0,
279,"Today, 04 Dec  2021, 15:00",Reading - Hull,Reading,Hull,GGBET,1.49,2.36,1.86,
280,"Today, 04 Dec  2021, 15:00",Reading - Hull,Reading,Hull,Lasbet,1.5,2.28,2.03,
281,"Today, 04 Dec  2021, 15:00",Reading - Hull,Reading,Hull,Marathonbet,1.54,2.25,1.96,
282,"Today, 04 Dec  2021, 15:00",Reading - Hull,Reading,Hull,Pinnacle,1.49,2.33,2.08,
283,"Today, 04 Dec  2021, 15:00",Reading - Hull,Reading,Hull,Unibet,1.6,2.25,1.88,
284,"Today, 04 Dec  2021, 15:00",Reading - Hull,Reading,Hull,William Hill,1.45,2.1,2.0,
285,"Today, 04 Dec  2021, 15:00",Newcastle - Burnley,Newcastle,Burnley,10x10bet,1.32,2.5,2.19,
286,"Today, 04 Dec  2021, 15:00",Newcastle - Burnley,Newcastle,Burnley,1xBet,1.37,2.54,2.2,
287,"Today, 04 Dec  2021, 15:00",Newcastle - Burnley,Newcastle,Burnley,Asianodds,1.35,2.5,2.26,
288,"Today, 04 Dec  2021, 15:00",Newcastle - Burnley,Newcastle,Burnley,bet-at-home,1.27,2.45,2.05,
289,"Today, 04 Dec  2021, 15:00",Newcastle - Burnley,Newcastle,Burnley,bet365,1.2,2.5,2.2,
290,"Today, 04 Dec  2021, 15:00",Newcastle - Burnley,Newcastle,Burnley,Betsensation,1.34,2.53,2.23,
291,"Today, 04 Dec  2021, 15:00",Newcastle - Burnley,Newcastle,Burnley,bwin,1.25,2.4,2.1,
292,"Today, 04 Dec  2021, 15:00",Newcastle - Burnley,Newcastle,Burnley,Coolbet,1.38,2.48,2.2,
293,"Today, 04 Dec  2021, 15:00",Newcastle - Burnley,Newcastle,Burnley,Curebet,1.32,2.5,2.19,
294,"Today, 04 Dec  2021, 15:00",Newcastle - Burnley,Newcastle,Burnley,GGBET,1.33,2.49,2.2,
295,"Today, 04 Dec  2021, 15:00",Newcastle - Burnley,Newcastle,Burnley,Lasbet,1.34,2.53,2.23,
296,"Today, 04 Dec  2021, 15:00",Newcastle - Burnley,Newcastle,Burnley,Marathonbet,1.35,2.52,2.18,
297,"Today, 04 Dec  2021, 15:00",Newcastle - Burnley,Newcastle,Burnley,Pinnacle,1.36,2.49,2.21,
298,"Today, 04 Dec  2021, 15:00",Newcastle - Burnley,Newcastle,Burnley,Unibet,1.3,2.45,2.3,
299,"Today, 04 Dec  2021, 15:00",Newcastle - Burnley,Newcastle,Burnley,William Hill,1.25,2.4,2.1,
300,"Today, 04 Dec  2021, 15:00",Southampton - Brighton,Southampton,Brighton,10x10bet,1.53,2.11,2.2,
301,"Today, 04 Dec  2021, 15:00",Southampton - Brighton,Southampton,Brighton,1xBet,1.64,2.2,2.08,
302,"Today, 04 Dec  2021, 15:00",Southampton - Brighton,Southampton,Brighton,Asianodds,1.53,2.14,2.3,
303,"Today, 04 Dec  2021, 15:00",Southampton - Brighton,Southampton,Brighton,bet-at-home,1.4,2.15,2.05,
304,"Today, 04 Dec  2021, 15:00",Southampton - Brighton,Southampton,Brighton,bet365,1.45,2.2,2.0,
305,"Today, 04 Dec  2021, 15:00",Southampton - Brighton,Southampton,Brighton,Betsensation,1.55,2.14,2.23,
306,"Today, 04 Dec  2021, 15:00",Southampton - Brighton,Southampton,Brighton,bwin,1.37,2.1,2.1,
307,"Today, 04 Dec  2021, 15:00",Southampton - Brighton,Southampton,Brighton,Coolbet,1.56,2.12,2.24,
308,"Today, 04 Dec  2021, 15:00",Southampton - Brighton,Southampton,Brighton,Curebet,1.53,2.11,2.2,
309,"Today, 04 Dec  2021, 15:00",Southampton - Brighton,Southampton,Brighton,GGBET,1.51,2.16,2.17,
310,"Today, 04 Dec  2021, 15:00",Southampton - Brighton,Southampton,Brighton,Lasbet,1.55,2.14,2.23,
311,"Today, 04 Dec  2021, 15:00",Southampton - Brighton,Southampton,Brighton,Marathonbet,1.54,2.2,2.14,
312,"Today, 04 Dec  2021, 15:00",Southampton - Brighton,Southampton,Brighton,Pinnacle,1.51,2.14,2.27,
313,"Today, 04 Dec  2021, 15:00",Southampton - Brighton,Southampton,Brighton,Unibet,1.6,2.15,2.15,
314,"Today, 04 Dec  2021, 15:00",Southampton - Brighton,Southampton,Brighton,William Hill,1.55,2.0,2.0,
315,"Today, 04 Dec  2021, 15:00",Wolves - Liverpool,Wolves,Liverpool,10x10bet,7.0,3.8,0.43,
316,"Today, 04 Dec  2021, 15:00",Wolves - Liverpool,Wolves,Liverpool,1xBet,6.8,3.88,0.46,
317,"Today, 04 Dec  2021, 15:00",Wolves - Liverpool,Wolves,Liverpool,Asianodds,7.25,4.15,0.44,
318,"Today, 04 Dec  2021, 15:00",Wolves - Liverpool,Wolves,Liverpool,bet-at-home,6.2,3.9,0.39,
319,"Today, 04 Dec  2021, 15:00",Wolves - Liverpool,Wolves,Liverpool,bet365,6.5,3.75,0.4,
320,"Today, 04 Dec  2021, 15:00",Wolves - Liverpool,Wolves,Liverpool,Betsensation,7.1,3.9,0.44,
321,"Today, 04 Dec  2021, 15:00",Wolves - Liverpool,Wolves,Liverpool,bwin,6.0,3.8,0.42,
322,"Today, 04 Dec  2021, 15:00",Wolves - Liverpool,Wolves,Liverpool,Coolbet,7.25,3.9,0.44,
323,"Today, 04 Dec  2021, 15:00",Wolves - Liverpool,Wolves,Liverpool,Curebet,7.0,3.8,0.43,
324,"Today, 04 Dec  2021, 15:00",Wolves - Liverpool,Wolves,Liverpool,GGBET,6.83,4.02,0.42,
325,"Today, 04 Dec  2021, 15:00",Wolves - Liverpool,Wolves,Liverpool,Lasbet,7.1,3.9,0.44,
326,"Today, 04 Dec  2021, 15:00",Wolves - Liverpool,Wolves,Liverpool,Marathonbet,7.0,3.85,0.44,
327,"Today, 04 Dec  2021, 15:00",Wolves - Liverpool,Wolves,Liverpool,Pinnacle,7.15,3.86,0.43,
328,"Today, 04 Dec  2021, 15:00",Wolves - Liverpool,Wolves,Liverpool,Unibet,7.5,3.9,0.43,
329,"Today, 04 Dec  2021, 15:00",Wolves - Liverpool,Wolves,Liverpool,William Hill,7.0,3.5,0.4,
330,"Today, 04 Dec  2021, 15:00",Accrington - Fleetwood,Accrington,Fleetwood,10x10bet,1.36,2.53,1.95,
331,"Today, 04 Dec  2021, 15:00",Accrington - Fleetwood,Accrington,Fleetwood,1xBet,1.43,2.78,1.9,
332,"Today, 04 Dec  2021, 15:00",Accrington - Fleetwood,Accrington,Fleetwood,Asianodds,1.4,2.5,2.07,
333,"Today, 04 Dec  2021, 15:00",Accrington - Fleetwood,Accrington,Fleetwood,bet-at-home,1.35,2.35,1.8,
334,"Today, 04 Dec  2021, 15:00",Accrington - Fleetwood,Accrington,Fleetwood,bet365,1.37,2.4,2.0,
335,"Today, 04 Dec  2021, 15:00",Accrington - Fleetwood,Accrington,Fleetwood,Betsensation,1.37,2.55,1.96,
336,"Today, 04 Dec  2021, 15:00",Accrington - Fleetwood,Accrington,Fleetwood,bwin,1.4,2.5,1.7,
337,"Today, 04 Dec  2021, 15:00",Accrington - Fleetwood,Accrington,Fleetwood,Coolbet,1.4,2.55,1.9,
338,"Today, 04 Dec  2021, 15:00",Accrington - Fleetwood,Accrington,Fleetwood,Curebet,1.36,2.53,1.95,
339,"Today, 04 Dec  2021, 15:00",Accrington - Fleetwood,Accrington,Fleetwood,GGBET,1.34,2.64,1.75,
340,"Today, 04 Dec  2021, 15:00",Accrington - Fleetwood,Accrington,Fleetwood,Lasbet,1.38,2.57,1.98,
341,"Today, 04 Dec  2021, 15:00",Accrington - Fleetwood,Accrington,Fleetwood,Marathonbet,1.41,2.78,1.9,
342,"Today, 04 Dec  2021, 15:00",Accrington - Fleetwood,Accrington,Fleetwood,Pinnacle,1.41,2.56,1.96,
343,"Today, 04 Dec  2021, 15:00",Accrington - Fleetwood,Accrington,Fleetwood,Unibet,1.4,2.65,1.8,
344,"Today, 04 Dec  2021, 15:00",Accrington - Fleetwood,Accrington,Fleetwood,William Hill,1.3,2.4,1.8,
345,"Today, 04 Dec  2021, 15:00",Sunderland - Oxford Utd,Sunderland,Oxford Utd,10x10bet,1.06,2.57,2.59,
346,"Today, 04 Dec  2021, 15:00",Sunderland - Oxford Utd,Sunderland,Oxford Utd,1xBet,1.11,2.74,2.56,
347,"Today, 04 Dec  2021, 15:00",Sunderland - Oxford Utd,Sunderland,Oxford Utd,Asianodds,1.08,2.63,2.68,
348,"Today, 04 Dec  2021, 15:00",Sunderland - Oxford Utd,Sunderland,Oxford Utd,bet-at-home,0.98,2.55,2.4,
349,"Today, 04 Dec  2021, 15:00",Sunderland - Oxford Utd,Sunderland,Oxford Utd,bet365,1.0,2.5,2.75,
350,"Today, 04 Dec  2021, 15:00",Sunderland - Oxford Utd,Sunderland,Oxford Utd,Betsensation,1.06,2.59,2.61,
351,"Today, 04 Dec  2021, 15:00",Sunderland - Oxford Utd,Sunderland,Oxford Utd,bwin,1.0,2.4,2.5,
352,"Today, 04 Dec  2021, 15:00",Sunderland - Oxford Utd,Sunderland,Oxford Utd,Coolbet,1.15,2.55,2.4,
353,"Today, 04 Dec  2021, 15:00",Sunderland - Oxford Utd,Sunderland,Oxford Utd,Curebet,1.06,2.57,2.59,
354,"Today, 04 Dec  2021, 15:00",Sunderland - Oxford Utd,Sunderland,Oxford Utd,GGBET,0.99,2.66,2.46,
355,"Today, 04 Dec  2021, 15:00",Sunderland - Oxford Utd,Sunderland,Oxford Utd,Lasbet,1.07,2.61,2.63,
356,"Today, 04 Dec  2021, 15:00",Sunderland - Oxford Utd,Sunderland,Oxford Utd,Marathonbet,1.09,2.74,2.58,
357,"Today, 04 Dec  2021, 15:00",Sunderland - Oxford Utd,Sunderland,Oxford Utd,Pinnacle,1.08,2.58,2.64,
358,"Today, 04 Dec  2021, 15:00",Sunderland - Oxford Utd,Sunderland,Oxford Utd,Unibet,1.05,2.7,2.4,
359,"Today, 04 Dec  2021, 15:00",Sunderland - Oxford Utd,Sunderland,Oxford Utd,William Hill,1.0,2.5,2.25,
360,"Today, 04 Dec  2021, 15:00",Aldershot - Altrincham,Aldershot,Altrincham,10x10bet,1.59,2.23,1.85,
361,"Today, 04 Dec  2021, 15:00",Aldershot - Altrincham,Aldershot,Altrincham,1xBet,1.46,2.48,1.74,
362,"Today, 04 Dec  2021, 15:00",Aldershot - Altrincham,Aldershot,Altrincham,Asianodds,1.55,2.37,1.82,
363,"Today, 04 Dec  2021, 15:00",Aldershot - Altrincham,Aldershot,Altrincham,bet-at-home,1.36,2.4,1.7,
364,"Today, 04 Dec  2021, 15:00",Aldershot - Altrincham,Aldershot,Altrincham,bet365,1.3,2.4,1.75,
365,"Today, 04 Dec  2021, 15:00",Aldershot - Altrincham,Aldershot,Altrincham,Betsensation,1.52,2.14,1.78,
366,"Today, 04 Dec  2021, 15:00",Aldershot - Altrincham,Aldershot,Altrincham,bwin,1.45,2.3,1.65,
367,"Today, 04 Dec  2021, 15:00",Aldershot - Altrincham,Aldershot,Altrincham,Coolbet,1.5,2.5,1.8,
368,"Today, 04 Dec  2021, 15:00",Aldershot - Altrincham,Aldershot,Altrincham,Curebet,1.58,2.23,1.84,
369,"Today, 04 Dec  2021, 15:00",Aldershot - Altrincham,Aldershot,Altrincham,GGBET,1.46,2.26,1.68,
370,"Today, 04 Dec  2021, 15:00",Aldershot - Altrincham,Aldershot,Altrincham,Lasbet,1.52,2.14,1.78,
371,"Today, 04 Dec  2021, 15:00",Aldershot - Altrincham,Aldershot,Altrincham,Marathonbet,1.46,2.48,1.74,
372,"Today, 04 Dec  2021, 15:00",Aldershot - Altrincham,Aldershot,Altrincham,Pinnacle,1.61,2.26,1.83,
373,"Today, 04 Dec  2021, 15:00",Aldershot - Altrincham,Aldershot,Altrincham,Unibet,1.32,2.4,1.75,
374,"Today, 04 Dec  2021, 15:00",Aldershot - Altrincham,Aldershot,Altrincham,William Hill,1.45,2.3,1.55,
375,"Today, 04 Dec  2021, 15:00",Barnet - Maidenhead,Barnet,Maidenhead,10x10bet,0.67,3.0,4.1,
376,"Today, 04 Dec  2021, 15:00",Barnet - Maidenhead,Barnet,Maidenhead,1xBet,0.67,3.0,3.74,
377,"Today, 04 Dec  2021, 15:00",Barnet - Maidenhead,Barnet,Maidenhead,Asianodds,0.67,3.03,3.91,
378,"Today, 04 Dec  2021, 15:00",Barnet - Maidenhead,Barnet,Maidenhead,bet-at-home,0.67,2.8,3.4,
379,"Today, 04 Dec  2021, 15:00",Barnet - Maidenhead,Barnet,Maidenhead,bet365,0.61,2.8,3.5,
380,"Today, 04 Dec  2021, 15:00",Barnet - Maidenhead,Barnet,Maidenhead,Betsensation,0.63,2.85,3.9,
381,"Today, 04 Dec  2021, 15:00",Barnet - Maidenhead,Barnet,Maidenhead,bwin,0.75,2.8,2.9,
382,"Today, 04 Dec  2021, 15:00",Barnet - Maidenhead,Barnet,Maidenhead,Coolbet,0.95,2.75,2.85,
383,"Today, 04 Dec  2021, 15:00",Barnet - Maidenhead,Barnet,Maidenhead,Curebet,0.66,2.97,4.1,
384,"Today, 04 Dec  2021, 15:00",Barnet - Maidenhead,Barnet,Maidenhead,GGBET,0.61,2.88,3.78,
385,"Today, 04 Dec  2021, 15:00",Barnet - Maidenhead,Barnet,Maidenhead,Lasbet,0.63,2.85,3.9,
386,"Today, 04 Dec  2021, 15:00",Barnet - Maidenhead,Barnet,Maidenhead,Marathonbet,0.66,2.96,3.9,
387,"Today, 04 Dec  2021, 15:00",Barnet - Maidenhead,Barnet,Maidenhead,Pinnacle,0.66,2.99,4.09,
388,"Today, 04 Dec  2021, 15:00",Barnet - Maidenhead,Barnet,Maidenhead,Unibet,0.8,2.85,2.7,
389,"Today, 04 Dec  2021, 15:00",Barnet - Maidenhead,Barnet,Maidenhead,William Hill,0.95,2.3,2.5,
390,"Today, 04 Dec  2021, 15:00",Bromley - Wealdstone,Bromley,Wealdstone,10x10bet,0.52,3.33,5.4,
391,"Today, 04 Dec  2021, 15:00",Bromley - Wealdstone,Bromley,Wealdstone,1xBet,0.51,3.4,5.0,
392,"Today, 04 Dec  2021, 15:00",Bromley - Wealdstone,Bromley,Wealdstone,Asianodds,0.53,3.55,4.62,
393,"Today, 04 Dec  2021, 15:00",Bromley - Wealdstone,Bromley,Wealdstone,bet-at-home,0.47,3.3,4.6,
394,"Today, 04 Dec  2021, 15:00",Bromley - Wealdstone,Bromley,Wealdstone,bet365,0.45,3.5,4.5,
395,"Today, 04 Dec  2021, 15:00",Bromley - Wealdstone,Bromley,Wealdstone,Betsensation,0.49,3.2,5.0,
396,"Today, 04 Dec  2021, 15:00",Bromley - Wealdstone,Bromley,Wealdstone,bwin,0.44,3.6,4.75,
397,"Today, 04 Dec  2021, 15:00",Bromley - Wealdstone,Bromley,Wealdstone,Coolbet,0.5,3.5,5.75,
398,"Today, 04 Dec  2021, 15:00",Bromley - Wealdstone,Bromley,Wealdstone,Curebet,0.51,3.33,5.3,
399,"Today, 04 Dec  2021, 15:00",Bromley - Wealdstone,Bromley,Wealdstone,GGBET,0.49,3.2,4.56,
400,"Today, 04 Dec  2021, 15:00",Bromley - Wealdstone,Bromley,Wealdstone,Lasbet,0.49,3.2,5.0,
401,"Today, 04 Dec  2021, 15:00",Bromley - Wealdstone,Bromley,Wealdstone,Marathonbet,0.5,3.45,5.0,
402,"Today, 04 Dec  2021, 15:00",Bromley - Wealdstone,Bromley,Wealdstone,Pinnacle,0.52,3.35,5.09,
403,"Today, 04 Dec  2021, 15:00",Bromley - Wealdstone,Bromley,Wealdstone,Unibet,0.47,3.5,4.2,
404,"Today, 04 Dec  2021, 15:00",Bromley - Wealdstone,Bromley,Wealdstone,William Hill,0.44,3.0,5.5,
405,"Today, 04 Dec  2021, 15:00",Dag & Red - Grimsby,Dag & Red,Grimsby,10x10bet,1.9,2.41,1.45,
406,"Today, 04 Dec  2021, 15:00",Dag & Red - Grimsby,Dag & Red,Grimsby,1xBet,1.83,2.42,1.44,
407,"Today, 04 Dec  2021, 15:00",Dag & Red - Grimsby,Dag & Red,Grimsby,Asianodds,1.87,2.55,1.42,
408,"Today, 04 Dec  2021, 15:00",Dag & Red - Grimsby,Dag & Red,Grimsby,bet-at-home,1.7,2.25,1.41,
409,"Today, 04 Dec  2021, 15:00",Dag & Red - Grimsby,Dag & Red,Grimsby,bet365,1.7,2.3,1.37,
410,"Today, 04 Dec  2021, 15:00",Dag & Red - Grimsby,Dag & Red,Grimsby,Betsensation,1.82,2.32,1.38,
411,"Today, 04 Dec  2021, 15:00",Dag & Red - Grimsby,Dag & Red,Grimsby,bwin,1.5,2.4,1.5,
412,"Today, 04 Dec  2021, 15:00",Dag & Red - Grimsby,Dag & Red,Grimsby,Coolbet,1.85,2.4,1.55,
413,"Today, 04 Dec  2021, 15:00",Dag & Red - Grimsby,Dag & Red,Grimsby,Curebet,1.89,2.41,1.44,
414,"Today, 04 Dec  2021, 15:00",Dag & Red - Grimsby,Dag & Red,Grimsby,GGBET,1.79,2.25,1.37,
415,"Today, 04 Dec  2021, 15:00",Dag & Red - Grimsby,Dag & Red,Grimsby,Lasbet,1.82,2.32,1.38,
416,"Today, 04 Dec  2021, 15:00",Dag & Red - Grimsby,Dag & Red,Grimsby,Marathonbet,1.83,2.42,1.42,
417,"Today, 04 Dec  2021, 15:00",Dag & Red - Grimsby,Dag & Red,Grimsby,Pinnacle,1.92,2.4,1.46,
418,"Today, 04 Dec  2021, 15:00",Dag & Red - Grimsby,Dag & Red,Grimsby,Unibet,1.8,2.25,1.38,
419,"Today, 04 Dec  2021, 15:00",Dag & Red - Grimsby,Dag & Red,Grimsby,William Hill,1.55,2.25,1.5,
420,"Today, 04 Dec  2021, 15:00",Dover - Wrexham,Dover,Wrexham,10x10bet,8.3,4.1,0.35,
421,"Today, 04 Dec  2021, 15:00",Dover - Wrexham,Dover,Wrexham,1xBet,7.5,4.2,0.34,
422,"Today, 04 Dec  2021, 15:00",Dover - Wrexham,Dover,Wrexham,Asianodds,8.15,4.41,0.32,
423,"Today, 04 Dec  2021, 15:00",Dover - Wrexham,Dover,Wrexham,bet-at-home,7.6,4.0,0.29,
424,"Today, 04 Dec  2021, 15:00",Dover - Wrexham,Dover,Wrexham,bet365,7.0,4.25,0.28,
425,"Today, 04 Dec  2021, 15:00",Dover - Wrexham,Dover,Wrexham,Betsensation,7.8,3.8,0.33,
426,"Today, 04 Dec  2021, 15:00",Dover - Wrexham,Dover,Wrexham,bwin,6.5,4.0,0.34,
427,"Today, 04 Dec  2021, 15:00",Dover - Wrexham,Dover,Wrexham,Coolbet,9.0,4.25,0.33,
428,"Today, 04 Dec  2021, 15:00",Dover - Wrexham,Dover,Wrexham,Curebet,8.2,4.0,0.35,
429,"Today, 04 Dec  2021, 15:00",Dover - Wrexham,Dover,Wrexham,GGBET,7.04,3.73,0.33,
430,"Today, 04 Dec  2021, 15:00",Dover - Wrexham,Dover,Wrexham,Lasbet,7.8,3.8,0.33,
431,"Today, 04 Dec  2021, 15:00",Dover - Wrexham,Dover,Wrexham,Marathonbet,7.7,4.2,0.33,
432,"Today, 04 Dec  2021, 15:00",Dover - Wrexham,Dover,Wrexham,Pinnacle,7.97,4.16,0.34,
433,"Today, 04 Dec  2021, 15:00",Dover - Wrexham,Dover,Wrexham,Unibet,7.0,3.8,0.3,
